https://w3id.org/okn/o/sd#DatasetSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#hasDimensionality,https://w3id.org/okn/o/sd#hasFixedResource,https://w3id.org/okn/o/sd#hasFormat,https://w3id.org/okn/o/sd#hasPresentation
cycles_reinit,https://w3id.org/wings/export/MINT#CyclesREINIT,cycles_reinit,Cycles reinit file,4,0,,reinit,cycles_doy;cycles_smc_l1;cycles_infiltration;cycles_rot_year
cycles_season,https://w3id.org/wings/export/MINT#CyclesSeason,cycles_season,The season.dat file provides information about each crop harvest.,5,0,,dat,cycles_total_biomass;cycles_grain_n;cycles_n_in_harvest;cycles_root_biomass;cycles_forage_n;cycles_total_n;cycles_forage_yield;cycles_n_in_residue;cycles_grain_yield;cycles_cum._n_stress;cycles_actual_tr;cycles_n_concn_forage;cycles_crop_v;cycles_root_n;cycles_ag_residue;cycles_soil_evapr;cycles_potential_tr;cycles_harvest_index;cycles_date
cycles_seasonConfig,https://w3id.org/wings/export/MINT#CyclesSeasonConfig,cycles_seasonConfig,Cycles season configuration file,9,0,,txt,
cycles_soil,https://w3id.org/wings/export/MINT#CyclesSoil,cycles_soil,"Cycles soil description file. Soil files typically have a suffix of .soil, but any naming convention can be used as long as it matches the soil file name listed in the control file. The soil file starts with three lines at the beginning with the keyword tags CURVE_NUMBER, SLOPE, and TOTAL_LAYERS, with each keyword followed by a tab-delimited value.",3,0,,soil,cycles_som;cycles_slope;cycles_dz;cycles_rv;cycles_silt;cycles_bd;cycles_layer;cycles_clay;cycles_smc;cycles_cn
cycles_soilProfile,https://w3id.org/wings/export/MINT#CyclesAnnualSoilProfile,cycles_soilProfile,"Results in this file are for the sum of all layers in the soil profile, including surface residues",1,0,,dat,cycles_c_diff;cycles_root_biomass_in;cycles_init_c_mass;cycles_final_c;cycles_humified_c2;cycles_res_biomass_in;cycles_year;cycles_res_c_decomp;cycles_root_c_decomp;cycles_respired_c
cycles_somF,https://w3id.org/wings/export/MINT#CyclesAnnualSOM,cycles_som,Cycles annual SOM file. This file provides annualized measurements of the carbon concentration and saturation ratio by soil layer. One column will be created for each layer in the soil profile for the variables where the column heading indicates LAYER 1..x,2,0,,dat,cycles_year;cycles_soil_c;cycles_bulk_density;cycles_c_sat._ratio;cycles_thickness
cycles_summary,https://w3id.org/wings/export/MINT#CyclesSummary,cycles_summary,The summary file provides a summarized output of total C inputs over the duration of the simulation and average annual rates for N cycling processes.,6,0,,dat,cycles_avg_net_n_min;cycles_avg_gross_n_min;cycles_retained_res;cycles_res_c_input;cycles_final_prof_c;cycles_soil_c_chg/yr;cycles_init_prof_c;cycles_avg_no3_leach;cycles_avg_no3_denit;cycles_root_c_input;cycles_avg_nh3_volatil;cycles_prof_c_diff;cycles_avg_n2o_fr_deni;cycles_avg_n_immob;cycles_avg_n2o_fr_nit;cycles_avg_nh4_leach;cycles_produced_root;cycles_humified_c;cycles_resp_res_c;cycles_avg_tot_n2o_emi;cycles_avg_nh4_nitrif;cycles_resp_soil_c
cycles_to_crop_cycles_season,https://w3id.org/wings/export/MINT#CyclesSeason,cycles-season,The season.dat file provides information about each crop harvest.,,1,,dat,cycles_total_biomass;cycles_grain_n;cycles_n_in_harvest;cycles_root_biomass;cycles_forage_n;cycles_total_n;cycles_forage_yield;cycles_n_in_residue;cycles_grain_yield;cycles_cum._n_stress;cycles_actual_tr;cycles_n_concn_forage;cycles_crop_v;cycles_root_n;cycles_ag_residue;cycles_soil_evapr;cycles_potential_tr;cycles_harvest_index;cycles_date
cycles_to_crop_seasonConfig,https://w3id.org/wings/export/MINT#CyclesSeasonConfig,cycles-seasonConfig,This file is an auxiliary means to simplify the execution of the workflow,,1,,txt,
cycles_to_crop_yield,https://w3id.org/wings/export/MINT#CropYield,crop-yield,File that contains the yield elasticities to fertilizer use that are derived from Cycles output,,0,,csv,econ_ybarN
cycles_v2_prod_crop,https://w3id.org/wings/export/MINT#CyclesCropOutput,cycles_crop,Cycles crop output file,3,0,,dat,cycles_root_biomass;cycles_total_n;cycles_crop_v;cycles_root_n;cycles_potential_tr;cycles_date;cycles_cum._biomass;cycles_thermal_time;cycles_n_fixation;cycles_n_stress;cycles_frac_intercep;cycles_stage;cycles_ag_n_concn;cycles_n_added;cycles_water_stress;cycles_ag_biomass;cycles_ag_n
cycles_v2_prod_crops,https://w3id.org/wings/export/MINT#CyclesCrops,cycles_crops,The crop description file defines physiological and management parameters that control the growth and harvest of crops used in the simulation. Each crop used in the simulation must have an entry in the crop description file. Each crop entry begins with the keyword tag NAME.,4,0,,crop,cycles_flowering_tt;cycles_standing_residue_at_harvest;cycles_minimum_harvest_index;cycles_name;cycles_lwp_stress_onset;cycles_crop_harvest_index;cycles_harvest_timing;cycles_clipping_biomass_threshold_lower;cycles_thermal_time_to_emergence;cycles_annual;cycles_min_temperature_for_cold_damage;cycles_threshold_temperature_for_transpiration;cycles_maximum_rooting_depth;cycles_maturity_tt;cycles_base_temperature_for_development;cycles_legume;cycles_transpiration_use_efficiency;cycles_kc;cycles_final_partitioning_to_shoot;cycles_c3;cycles_max_temperature_for_development;cycles_n_dilution_slope;cycles_residue_removed;cycles_initial_partitioning_to_shoot;cycles_threshold_temperature_for_cold_damage;cycles_maximum_harvest_index;cycles_optimum_temperature_for_development;cycles_min_temperature_for_transpiration;cycles_clipping_biomass_threshold_upper;cycles_radiation_use_efficiency;cycles_n_max_concentration;cycles_harvest_biomass_destiny;cycles_lwp_wilting_point;cycles_transpiration_max;cycles_maximum_soil_coverage
cycles_v2_prod_ctrl,https://w3id.org/wings/export/MINT#CyclesCtrl,cycles_ctrl,Cycles control file,3,0,,ctrl,
cycles_v2_prod_nitrogen,https://w3id.org/wings/export/MINT#CyclesNitrogen,cycles_nitrogen,"Nitrogen file. Results in this file are for the sum of all layers in the soil profile, including surface residues.",4,0,,dat,cycles_date;cycles_no3_denitrif;cycles_mineralization;cycles_nh4_leaching;cycles_no3_leaching;cycles_n2o_from_denit;cycles_org_soil_n;cycles_n2o_from_nitrif;cycles_net_mineraliz;cycles_nh4_nitrificat;cycles_nh4_volatiliz;cycles_immobilization;cycles_prof_soil_no3;cycles_prof_soil_nh4
cycles_v2_prod_operation,https://w3id.org/wings/export/MINT#CyclesOperation,cycles_operation,Cycles operation file,5,0,,operation,
cycles_v2_prod_outputs,https://w3id.org/wings/export/MINT#CyclesOutputs,cycles_outputs,Cycles season configuration file,9,0,,txt,
cycles_v2_prod_reinit,https://w3id.org/wings/export/MINT#CyclesREINIT,cycles_reinit,Cycles reinit file,6,0,,reinit,cycles_doy;cycles_smc_l1;cycles_infiltration;cycles_rot_year
cycles_v2_prod_season,https://w3id.org/wings/export/MINT#CyclesSeason,cycles_season,The season.dat file provides information about each crop harvest.,5,0,,dat,cycles_total_biomass;cycles_grain_n;cycles_n_in_harvest;cycles_root_biomass;cycles_forage_n;cycles_total_n;cycles_forage_yield;cycles_n_in_residue;cycles_grain_yield;cycles_cum._n_stress;cycles_actual_tr;cycles_n_concn_forage;cycles_crop_v;cycles_root_n;cycles_ag_residue;cycles_soil_evapr;cycles_potential_tr;cycles_harvest_index;cycles_date
cycles_v2_prod_soil,https://w3id.org/wings/export/MINT#CyclesSoil,cycles_soil,"Cycles soil description file. Soil files typically have a suffix of .soil, but any naming convention can be used as long as it matches the soil file name listed in the control file. The soil file starts with three lines at the beginning with the keyword tags CURVE_NUMBER, SLOPE, and TOTAL_LAYERS, with each keyword followed by a tab-delimited value.",2,0,,soil,cycles_som;cycles_slope;cycles_dz;cycles_rv;cycles_silt;cycles_bd;cycles_layer;cycles_clay;cycles_smc;cycles_cn
cycles_v2_prod_soilProfile,https://w3id.org/wings/export/MINT#CyclesAnnualSoilProfile,cycles_soilProfile,"Results in this file are for the sum of all layers in the soil profile, including surface residues",1,0,,dat,cycles_c_diff;cycles_root_biomass_in;cycles_init_c_mass;cycles_final_c;cycles_humified_c2;cycles_res_biomass_in;cycles_year;cycles_res_c_decomp;cycles_root_c_decomp;cycles_respired_c
cycles_v2_prod_somF,https://w3id.org/wings/export/MINT#CyclesAnnualSOM,cycles_som,Cycles annual SOM file. This file provides annualized measurements of the carbon concentration and saturation ratio by soil layer. One column will be created for each layer in the soil profile for the variables where the column heading indicates LAYER 1..x,2,0,,dat,cycles_year;cycles_soil_c;cycles_bulk_density;cycles_c_sat._ratio;cycles_thickness
cycles_v2_prod_summary,https://w3id.org/wings/export/MINT#CyclesSummary,cycles_summary,The summary file provides a summarized output of total C inputs over the duration of the simulation and average annual rates for N cycling processes.,6,0,,dat,cycles_avg_net_n_min;cycles_avg_gross_n_min;cycles_retained_res;cycles_res_c_input;cycles_final_prof_c;cycles_soil_c_chg/yr;cycles_init_prof_c;cycles_avg_no3_leach;cycles_avg_no3_denit;cycles_root_c_input;cycles_avg_nh3_volatil;cycles_prof_c_diff;cycles_avg_n2o_fr_deni;cycles_avg_n_immob;cycles_avg_n2o_fr_nit;cycles_avg_nh4_leach;cycles_produced_root;cycles_humified_c;cycles_resp_res_c;cycles_avg_tot_n2o_emi;cycles_avg_nh4_nitrif;cycles_resp_soil_c
cycles_v2_prod_water,https://w3id.org/wings/export/MINT#CyclesWaterOutput,cycles_water,Cycles water file,8,0,,dat,cycles_date;cycles_transpiration;cycles_swc;cycles_irrigation;cycles_drainage;cycles_infiltration;cycles_snow_sub;cycles_runoff;cycles_soil_evap;cycles_plant_evap;cycles_res_evap
cycles_v2_prod_weather,https://w3id.org/wings/export/MINT#CyclesWeather,cycles_weather,"Cycles weather description file. The weather files typically have a suffix of .weather, but any suffix or file naming convention can be used so long as the name of the weather file listed in the control file exactly matches the name of the weather file to be used in the input directory. Weather files contain three lines at the beginning with the keyword tags LATITUDE, ALTITUDE, and SCREENING_HEIGHT, each followed by a tab-delimited value. Altitude and screening height values should be entered in meters. Screening height is the height of the weather station instruments above the land surface. Following these three lines is a row of tab-delimited column headers in the order YEAR, DOY, PP, TX, TN, SOLAR, RHX, RHN, WIND",1,0,,weather,cycles_ws;cycles_pp;cycles_hn;cycles_tn;cycles_hx;cycles_tx;cycles_sr
cycles_v2_prod_weatherOutput,https://w3id.org/wings/export/MINT#CyclesWeatherOutput,cycles_weatherOutput,Cycles weather output file,7,0,,dat,cycles_date;cycles_reference_et;cycles_precipitation;cycles_max_tmp;cycles_avg_tmp;cycles_min_tmp
cycles_water,https://w3id.org/wings/export/MINT#CyclesWaterOutput,cycles_water,Cycles water file,8,0,,dat,cycles_date;cycles_transpiration;cycles_swc;cycles_irrigation;cycles_drainage;cycles_infiltration;cycles_snow_sub;cycles_runoff;cycles_soil_evap;cycles_plant_evap;cycles_res_evap
cycles_weather,https://w3id.org/wings/export/MINT#CyclesWeather,cycles_weather,"Cycles weather description file. The weather files typically have a suffix of .weather, but any suffix or file naming convention can be used so long as the name of the weather file listed in the control file exactly matches the name of the weather file to be used in the input directory. Weather files contain three lines at the beginning with the keyword tags LATITUDE, ALTITUDE, and SCREENING_HEIGHT, each followed by a tab-delimited value. Altitude and screening height values should be entered in meters. Screening height is the height of the weather station instruments above the land surface. Following these three lines is a row of tab-delimited column headers in the order YEAR, DOY, PP, TX, TN, SOLAR, RHX, RHN, WIND",2,0,,weather,cycles_ws;cycles_pp;cycles_hn;cycles_tn;cycles_hx;cycles_tx;cycles_sr
cycles_weatherOutput,https://w3id.org/wings/export/MINT#CyclesWeatherOutput,cycles_weatherOutput,Cycles weather output file,7,0,,dat,cycles_date;cycles_reference_et;cycles_precipitation;cycles_max_tmp;cycles_avg_tmp;cycles_min_tmp
d560cc77-871d-4855-99e6-f34d4a7e7bbe,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the target basin,1,0,89b15b7f-1f01-453e-bbbb-45d4e8928b9b,tif,hand_dem
db5bb2c4-c2f3-4359-b18b-a954409eb8e1,https://w3id.org/wings/export/MINT#MODFLOWoc,oc,Output control file,4,0,,dat,
dbbafe23-b31a-487a-b63d-47db98d2938a,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the target basin,1,0,92d05c56-98db-416f-89c9-fd8857baa317,tif,hand_dem
dsi_1.0_cfg_dataset,https://w3id.org/wings/export/MINT#Data,data,Data input,1,0,,nc,
dsi_1.0_cfg_movie,https://w3id.org/wings/export/MINT#Movie,index_movie,Result movie,2,0,,mp4,
dsi_1.0_cfg_out,https://w3id.org/wings/export/MINT#DroughtIndex,index,Output netcdf with the results,1,0,,nc,
dsi_1.0_cfg_spi_ethiopia_dataset,https://w3id.org/wings/export/MINT#Data,data,Data input (GLDAS),1,0,dsi_gldas_et,nc,dsi_Rainf_f_tavg;dsi_Tair_f_inst
dsi_1.0_cfg_spi_ethiopia_movie,https://w3id.org/wings/export/MINT#Movie,index_movie,Result movie,2,0,,mp4,dsi_spi
dsi_1.0_cfg_spi_ethiopia_out,https://w3id.org/wings/export/MINT#DroughtIndex,index,Output netcdf with the results,1,0,,nc,dsi_spi
e16f8ff4-e6ad-4b0a-83cb-473bb09824fd,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the target basin,1,0,3e645c1c-be59-4d23-866f-383aadd7204b,tif,hand_dem
e9a00d31-01aa-44ef-8418-c55db37883a4,https://w3id.org/wings/export/MINT#MODFLOWdis,dis,Discretization file,2,0,,dis,modflow2005_ncol;modflow2005_nlay;modflow2005_perlen;modflow2005_nstp;modflow2005_tsmult;modflow2005_nrow;modflow2005_top;modflow2005_delr;modflow2005_delc;modflow2005_botm;modflow2005_nper
ea33334a-4ac2-48e7-bb20-86238df58621,https://w3id.org/wings/export/MINT#MODFLOWhfb6,hfb6,Horizontal flow barrier file,8,0,,hf6,
econ_v2_calib,https://w3id.org/wings/export/MINT#EconomicCalibData,economic-calib,Contains data on land planted to each crop and fertilizer use and observed yields. These data are used to calibrate the production function in the model.,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1
econ_v2_data,https://w3id.org/wings/export/MINT#EconomicData,economic-data,Contains data on observed prices for each crop and supply elasticities and the costs of production for each crop,3,0,,csv,econ_c1;econ_c2;econ_p;econ_eta
econ_v2_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production
econ_v2_sim,https://w3id.org/wings/export/MINT#EconomicSimData,economic-sim,Contains the economic data used in the simulation analysis,4,0,,csv,econ_c1;econ_c2;econ_p;econ_eta
econ_v2_subsidies,https://w3id.org/wings/export/MINT#EconomicSubsidies,economic-subsidies,File indicating the economic subsidies to use on each iteration of the model,5,0,,txt,
econ_v2_yield,https://w3id.org/wings/export/MINT#CropYield,crop-yield,Contains the yield elasticities to fertilizer use that are derived from Cycles output,1,0,,csv,econ_ybarN
econ_v5_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN;econ_ybar;econ_xbar2
econ_v5_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_xbar1
econ_v5_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production
econ_v5_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,,csv,econ_p
econ_v5_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,,csv,econ_c1;econ_c2
econ_v5_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,,csv,econ_eta
econ_v6.1_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2
econ_v6.1_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN
econ_v6.1_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1
econ_v6.1_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year
econ_v6.1_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,,csv,econ_p
econ_v6.1_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2
econ_v6.1_single_crop_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo_single_crop,csv,econ_ybarN
econ_v6.1_single_crop_cycles_data_fixed,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo_single_crop,csv,econ_ybarN
econ_v6.1_single_crop_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo_single_crop,csv,econ_ybar;econ_xbar2;econ_xbar1
econ_v6.1_single_crop_land_fixed,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo_single_crop,csv,econ_ybar;econ_xbar2;econ_xbar1
econ_v6.1_single_crop_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year
econ_v6.1_single_crop_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo_single_crop,csv,econ_p
econ_v6.1_single_crop_price_fixed,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo_single_crop,csv,econ_p
econ_v6.1_single_crop_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2
econ_v6.1_single_crop_production_cost_fixed,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo_single_crop,csv,econ_c1;econ_c2
econ_v6.1_single_crop_single_crop_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop
econ_v6_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert
econ_v6_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN
econ_v6_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1
econ_v6_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production
econ_v6_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,,csv,econ_p
econ_v6_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2
economic-v5_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN;econ_ybar;econ_xbar2
economic-v5_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_xbar1
economic-v5_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production
economic-v5_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,econ_price_resource_pongo,csv,econ_p
economic-v5_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2
economic-v5_advanced_pongo_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,econ_supply_elasticity_resource_pongo,csv,econ_eta
economic-v5_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN;econ_ybar;econ_xbar2
economic-v5_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_xbar1
economic-v5_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production
economic-v5_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,econ_price_resource_pongo,csv,econ_p
economic-v5_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2
economic-v5_simple_pongo_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,econ_supply_elasticity_resource_pongo,csv,econ_eta
economic-v6.1_Gambella_advanced_calib_land_use,,,,,,,,
economic-v6.1_Gambella_advanced_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_Gambella,csv,econ_ybarN
economic-v6.1_Gambella_advanced_elasticities_calib_land_use,,,,,,,,
economic-v6.1_Gambella_advanced_elasticities_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN
economic-v6.1_Gambella_advanced_elasticities_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_Gambella,csv,econ_ybar;econ_xbar2;econ_xbar1
economic-v6.1_Gambella_advanced_elasticities_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration;https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use;calibration-output,Economic land use results;Economic calibration output,1;2,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obs_land_area;econ_obsyield;econ_Nfert;econ_production;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_nuse;econ_year;econ_observed_nuse;econ_crop
economic-v6.1_Gambella_advanced_elasticities_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_Gambella,csv,econ_p
economic-v6.1_Gambella_advanced_elasticities_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_Gambella,csv,econ_c1;econ_c2
economic-v6.1_Gambella_advanced_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_Gambella,csv,econ_ybar;econ_xbar2;econ_xbar1
economic-v6.1_Gambella_advanced_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration;https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use;calibration-output,Economic land use results;Economic calibration output,1;2,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obs_land_area;econ_obsyield;econ_Nfert;econ_production;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_nuse;econ_year;econ_observed_nuse;econ_crop
economic-v6.1_Gambella_advanced_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_Gambella,csv,econ_p
economic-v6.1_Gambella_advanced_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_Gambella,csv,econ_c1;econ_c2
economic-v6.1_advanced_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2
economic-v6.1_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN
economic-v6.1_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1
economic-v6.1_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year
economic-v6.1_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p
economic-v6.1_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2
economic-v6.1_simple_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2
economic-v6.1_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN
economic-v6.1_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1
economic-v6.1_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year
economic-v6.1_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p
