https://w3id.org/okn/o/sd#DatasetSpecification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#position,https://w3id.org/okn/o/sd#hasDimensionality,https://w3id.org/okn/o/sd#hasFixedResource,https://w3id.org/okn/o/sd#hasFormat,https://w3id.org/okn/o/sd#hasPresentation,https://w3id.org/okn/o/sd#hasDataTransformation
cycles_v2_prod_soil,https://w3id.org/wings/export/MINT#CyclesSoil,cycles_soil,"Cycles soil description file. Soil files typically have a suffix of .soil, but any naming convention can be used as long as it matches the soil file name listed in the control file. The soil file starts with three lines at the beginning with the keyword tags CURVE_NUMBER, SLOPE, and TOTAL_LAYERS, with each keyword followed by a tab-delimited value.",2,0,,soil,cycles_som;cycles_slope;cycles_dz;cycles_rv;cycles_silt;cycles_bd;cycles_layer;cycles_clay;cycles_smc;cycles_cn,
cycles_v2_prod_soilProfile,https://w3id.org/wings/export/MINT#CyclesAnnualSoilProfile,cycles_soilProfile,"Results in this file are for the sum of all layers in the soil profile, including surface residues",1,0,,dat,cycles_c_diff;cycles_root_biomass_in;cycles_init_c_mass;cycles_final_c;cycles_humified_c2;cycles_res_biomass_in;cycles_year;cycles_res_c_decomp;cycles_root_c_decomp;cycles_respired_c,
cycles_v2_prod_somF,https://w3id.org/wings/export/MINT#CyclesAnnualSOM,cycles_som,Cycles annual SOM file. This file provides annualized measurements of the carbon concentration and saturation ratio by soil layer. One column will be created for each layer in the soil profile for the variables where the column heading indicates LAYER 1..x,2,0,,dat,cycles_year;cycles_soil_c;cycles_bulk_density;cycles_c_sat._ratio;cycles_thickness,
cycles_v2_prod_summary,https://w3id.org/wings/export/MINT#CyclesSummary,cycles_summary,The summary file provides a summarized output of total C inputs over the duration of the simulation and average annual rates for N cycling processes.,6,0,,dat,cycles_avg_net_n_min;cycles_avg_gross_n_min;cycles_retained_res;cycles_res_c_input;cycles_final_prof_c;cycles_soil_c_chg/yr;cycles_init_prof_c;cycles_avg_no3_leach;cycles_avg_no3_denit;cycles_root_c_input;cycles_avg_nh3_volatil;cycles_prof_c_diff;cycles_avg_n2o_fr_deni;cycles_avg_n_immob;cycles_avg_n2o_fr_nit;cycles_avg_nh4_leach;cycles_produced_root;cycles_humified_c;cycles_resp_res_c;cycles_avg_tot_n2o_emi;cycles_avg_nh4_nitrif;cycles_resp_soil_c,
cycles_v2_prod_water,https://w3id.org/wings/export/MINT#CyclesWaterOutput,cycles_water,Cycles water file,8,0,,dat,cycles_date;cycles_transpiration;cycles_swc;cycles_irrigation;cycles_drainage;cycles_infiltration;cycles_snow_sub;cycles_runoff;cycles_soil_evap;cycles_plant_evap;cycles_res_evap,
cycles_v2_prod_weather,https://w3id.org/wings/export/MINT#CyclesWeather,cycles_weather,"Cycles weather description file. The weather files typically have a suffix of .weather, but any suffix or file naming convention can be used so long as the name of the weather file listed in the control file exactly matches the name of the weather file to be used in the input directory. Weather files contain three lines at the beginning with the keyword tags LATITUDE, ALTITUDE, and SCREENING_HEIGHT, each followed by a tab-delimited value. Altitude and screening height values should be entered in meters. Screening height is the height of the weather station instruments above the land surface. Following these three lines is a row of tab-delimited column headers in the order YEAR, DOY, PP, TX, TN, SOLAR, RHX, RHN, WIND",1,0,,weather,cycles_ws;cycles_pp;cycles_hn;cycles_tn;cycles_hx;cycles_tx;cycles_sr,
cycles_v2_prod_weatherOutput,https://w3id.org/wings/export/MINT#CyclesWeatherOutput,cycles_weatherOutput,Cycles weather output file,7,0,,dat,cycles_date;cycles_reference_et;cycles_precipitation;cycles_max_tmp;cycles_avg_tmp;cycles_min_tmp,
cycles_water,https://w3id.org/wings/export/MINT#CyclesWaterOutput,cycles_water,Cycles water file,8,0,,dat,cycles_date;cycles_transpiration;cycles_swc;cycles_irrigation;cycles_drainage;cycles_infiltration;cycles_snow_sub;cycles_runoff;cycles_soil_evap;cycles_plant_evap;cycles_res_evap,
cycles_weather,https://w3id.org/wings/export/MINT#CyclesWeather,cycles_weather,"Cycles weather description file. The weather files typically have a suffix of .weather, but any suffix or file naming convention can be used so long as the name of the weather file listed in the control file exactly matches the name of the weather file to be used in the input directory. Weather files contain three lines at the beginning with the keyword tags LATITUDE, ALTITUDE, and SCREENING_HEIGHT, each followed by a tab-delimited value. Altitude and screening height values should be entered in meters. Screening height is the height of the weather station instruments above the land surface. Following these three lines is a row of tab-delimited column headers in the order YEAR, DOY, PP, TX, TN, SOLAR, RHX, RHN, WIND",2,0,,weather,cycles_ws;cycles_pp;cycles_hn;cycles_tn;cycles_hx;cycles_tx;cycles_sr,
cycles_weatherOutput,https://w3id.org/wings/export/MINT#CyclesWeatherOutput,cycles_weatherOutput,Cycles weather output file,7,0,,dat,cycles_date;cycles_reference_et;cycles_precipitation;cycles_max_tmp;cycles_avg_tmp;cycles_min_tmp,
d0ad4aad-4a86-464b-adba-72d3196ff057,,outputs1_rts,,3,,,rts,,
d26a01ed-0331-42d7-8db0-8142c979d941,,watout_dat,,3,,,dat,,
d3276787-3a36-495b-9f9a-090ba908f153,,outputs1_rti,,1,,,rti,,
d3b297a6-2d32-451d-a159-ea35c63f3fa7,,output_sub,,4,,,sub,,
da09922c-d736-49e4-ad03-0573fa35b913,,output_rch,,7,,,rch,,
da28859d-eeca-4ff3-b7d4-2a1f38d211ec,,output_rsv,,11,,,rsv,,
da96f141-54b1-4fa3-b3df-55257749cefb,,hyd_out,,9,,,out,,
dc9b1eb1-50f4-4456-a994-e71e90b71b90,,input_std,,12,,,std,,
dcd1692e-43f5-46de-b35a-fc96139c312c,,bmp-sedfil_out,,13,,,out,,
de570357-dccb-4055-bcd6-6b3da981fb56,https://w3id.org/wings/export/MINT#rasterDem,input-dem,Input digital elevation model for the target basin to run the model,1,0,41d26bde-3bd3-48e0-87bb-e791316c9b13,tif,hand_dem,
dsi_1.0_cfg_dataset,https://w3id.org/wings/export/MINT#Data,data,Data input,1,0,,nc,,
dsi_1.0_cfg_movie,https://w3id.org/wings/export/MINT#Movie,index_movie,Result movie,2,0,,mp4,,
dsi_1.0_cfg_out,https://w3id.org/wings/export/MINT#DroughtIndex,index,Output netcdf with the results,1,0,,nc,,
dsi_1.0_cfg_spi_ethiopia_dataset,https://w3id.org/wings/export/MINT#Data,data,Data input (GLDAS),1,0,dsi_gldas_et,nc,dsi_Rainf_f_tavg;dsi_Tair_f_inst,
dsi_1.0_cfg_spi_ethiopia_movie,https://w3id.org/wings/export/MINT#Movie,index_movie,Result movie,2,0,,mp4,dsi_spi,
dsi_1.0_cfg_spi_ethiopia_out,https://w3id.org/wings/export/MINT#DroughtIndex,index,Output netcdf with the results,1,0,,nc,dsi_spi,
e27db622-9f4c-474c-99d7-b2390f8f31f6,,bmp-ri_out,,5,,,out,,
econ_v2_calib,https://w3id.org/wings/export/MINT#EconomicCalibData,economic-calib,Contains data on land planted to each crop and fertilizer use and observed yields. These data are used to calibrate the production function in the model.,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1,
econ_v2_data,https://w3id.org/wings/export/MINT#EconomicData,economic-data,Contains data on observed prices for each crop and supply elasticities and the costs of production for each crop,3,0,,csv,econ_c1;econ_c2;econ_p;econ_eta,
econ_v2_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
econ_v2_sim,https://w3id.org/wings/export/MINT#EconomicSimData,economic-sim,Contains the economic data used in the simulation analysis,4,0,,csv,econ_c1;econ_c2;econ_p;econ_eta,
econ_v2_subsidies,https://w3id.org/wings/export/MINT#EconomicSubsidies,economic-subsidies,File indicating the economic subsidies to use on each iteration of the model,5,0,,txt,,
econ_v2_yield,https://w3id.org/wings/export/MINT#CropYield,crop-yield,Contains the yield elasticities to fertilizer use that are derived from Cycles output,1,0,,csv,econ_ybarN,
econ_v5_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN;econ_ybar;econ_xbar2,
econ_v5_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_xbar1,
econ_v5_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
econ_v5_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,,csv,econ_p,
econ_v5_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,,csv,econ_c1;econ_c2,
econ_v5_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,,csv,econ_eta,
econ_v6.1_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,
econ_v6.1_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN,
econ_v6.1_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1,
econ_v6.1_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
econ_v6.1_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,,csv,econ_p,
econ_v6.1_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2,
econ_v6.1_single_crop_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo_single_crop,csv,econ_ybarN,
econ_v6.1_single_crop_cycles_data_fixed,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo_single_crop,csv,econ_ybarN,
econ_v6.1_single_crop_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo_single_crop,csv,econ_ybar;econ_xbar2;econ_xbar1,
econ_v6.1_single_crop_land_fixed,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo_single_crop,csv,econ_ybar;econ_xbar2;econ_xbar1,
econ_v6.1_single_crop_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
econ_v6.1_single_crop_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo_single_crop,csv,econ_p,
econ_v6.1_single_crop_price_fixed,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo_single_crop,csv,econ_p,
econ_v6.1_single_crop_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2,
econ_v6.1_single_crop_production_cost_fixed,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo_single_crop,csv,econ_c1;econ_c2,
econ_v6.1_single_crop_single_crop_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop,
econ_v6_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert,
econ_v6_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN,
econ_v6_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,,csv,econ_ybar;econ_xbar2;econ_xbar1,
econ_v6_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
econ_v6_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,,csv,econ_p,
econ_v6_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,,csv,econ_c1;econ_c2,
economic-v5_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN;econ_ybar;econ_xbar2,
economic-v5_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_xbar1,
economic-v5_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
economic-v5_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,econ_price_resource_pongo,csv,econ_p,
economic-v5_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v5_advanced_pongo_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,econ_supply_elasticity_resource_pongo,csv,econ_eta,
economic-v5_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN;econ_ybar;econ_xbar2,
economic-v5_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_xbar1,
economic-v5_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
economic-v5_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,4,0,econ_price_resource_pongo,csv,econ_p,
economic-v5_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),5,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v5_simple_pongo_supply_elasticity,https://w3id.org/wings/export/MINT#economic-supply-elasticity,supply-elasticity,File with supply elasticities (percent change in crop supply divided by percent change in crop price),3,0,econ_supply_elasticity_resource_pongo,csv,econ_eta,
economic-v6.1_Gambella_advanced_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,
economic-v6.1_Gambella_advanced_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_Gambella,csv,econ_ybarN,
economic-v6.1_Gambella_advanced_elasticities_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,
economic-v6.1_Gambella_advanced_elasticities_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN,
economic-v6.1_Gambella_advanced_elasticities_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_Gambella,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6.1_Gambella_advanced_elasticities_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
economic-v6.1_Gambella_advanced_elasticities_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_Gambella,csv,econ_p,
economic-v6.1_Gambella_advanced_elasticities_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_Gambella,csv,econ_c1;econ_c2,
economic-v6.1_Gambella_advanced_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_Gambella,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6.1_Gambella_advanced_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
economic-v6.1_Gambella_advanced_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_Gambella,csv,econ_p,
economic-v6.1_Gambella_advanced_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_Gambella,csv,econ_c1;econ_c2,
economic-v6.1_advanced_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,
economic-v6.1_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,
economic-v6.1_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6.1_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
economic-v6.1_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,
economic-v6.1_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v6.1_simple_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop;econ_cc1;econ_cc2,
economic-v6.1_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,
economic-v6.1_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6.1_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
economic-v6.1_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,
economic-v6.1_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v6.1_single_crop_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop,
economic-v6.1_single_crop_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_region_econ_crop;econ_obsyield;econ_Nfert;econ_production;econ_nuse;econ_year,
economic-v6_advanced_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert,
economic-v6_advanced_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,
economic-v6_advanced_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6_advanced_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
economic-v6_advanced_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,
economic-v6_advanced_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v6_simple_pongo_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_Nfert;econ_obs_land_area;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_sim_Nfert,
economic-v6_simple_pongo_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,econ_cycles_data_resource_pongo,csv,econ_ybarN,
economic-v6_simple_pongo_land,https://w3id.org/wings/export/MINT#economic-land-input,land-input,Land allocation file,2,0,econ_land_input_resource_pongo,csv,econ_ybar;econ_xbar2;econ_xbar1,
economic-v6_simple_pongo_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_fert_subsidy;econ_land_area;econ_obsyield;econ_Nfert;econ_production,
economic-v6_simple_pongo_price,https://w3id.org/wings/export/MINT#economic-price,price,File with the prices used in the model,3,0,econ_price_resource_pongo,csv,econ_p,
economic-v6_simple_pongo_production_cost,https://w3id.org/wings/export/MINT#economic-production-cost,production-cost,File with the production cost (e.g. fertilizer),4,0,econ_production_cost_resource_pongo,csv,econ_c1;econ_c2,
economic-v7_Oromia_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_model_error_crop_production;econ_crop;econ_model_error_land_area;econ_model_error_fertilizer_use,
economic-v7_Oromia_cycles-data,https://w3id.org/wings/export/MINT#EconomicCyles,cycles-data,Elasticity of yield with respect to nitrogen applications at observed level of fertilizer application rates,5,0,econ_cycles-data_oromia,csv,econ_cycles_elasticity,
economic-v7_Oromia_eta,https://w3id.org/wings/export/MINT#SupplyElasticity,eta,Supply elasticity with respect to crop price,6,0,econ_eta_oromia,csv,econ_obs_eta,
economic-v7_Oromia_fertilizer,https://w3id.org/wings/export/MINT#Fertilizer,fertilizer,Observed fertilizer application rates,4,0,econ_fertilizer_oromia,csv,econ_obs_fert,
economic-v7_Oromia_fvar,https://w3id.org/wings/export/MINT#Fvar,fvar,Variable costs of fertilizer applications,3,0,econ_fvar_oromia,csv,econ_fvar,
economic-v7_Oromia_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_region;econ_year;econ_crop;econ_sim_net_revenue;econ_sim_fert_rate;econ_sim_change_ag_land;econ_sim_ag_land;econ_change_production;econ_change_net_revenue;econ_change_crop_land;econ_sim_production_m;econ_sim_crop_land;econ_change_fert_rate,
economic-v7_Oromia_lvar,https://w3id.org/wings/export/MINT#Lvar,lvar,Variable costs of production per unit land area,2,0,econ_lvar_oromia,csv,econ_lvar,
economic-v7_Oromia_regional-data,https://w3id.org/wings/export/MINT#RegionalData,regional-data,"Master dataset for all crops, years, and regions",1,0,econ_alldata_ethiopia,csv,econ_land_area_obs;econ_obs_crop_price;econ_obs_crop_yield,
economic-v7_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_model_error_crop_production;econ_crop;econ_model_error_land_area;econ_model_error_fertilizer_use,
economic-v7_cycles-data,https://w3id.org/wings/export/MINT#EconomicCyles,cycles-data,Elasticity of yield with respect to nitrogen applications at observed level of fertilizer application rates,5,0,,csv,econ_cycles_elasticity,
economic-v7_eta,https://w3id.org/wings/export/MINT#SupplyElasticity,eta,Supply elasticity with respect to crop price,6,0,,csv,econ_obs_eta,
economic-v7_fertilizer,https://w3id.org/wings/export/MINT#Fertilizer,fertilizer,Observed fertilizer application rates,4,0,,csv,econ_obs_fert,
economic-v7_fvar,https://w3id.org/wings/export/MINT#Fvar,fvar,Variable costs of fertilizer applications,3,0,,csv,econ_fvar,
economic-v7_land_use,https://w3id.org/wings/export/MINT#EconomicLandUse,economic-land-use,Economic land use results,1,0,,txt,econ_region;econ_year;econ_crop;econ_sim_net_revenue;econ_sim_fert_rate;econ_sim_change_ag_land;econ_sim_ag_land;econ_change_production;econ_change_net_revenue;econ_change_crop_land;econ_sim_production_m;econ_sim_crop_land;econ_change_fert_rate,
economic-v7_lvar,https://w3id.org/wings/export/MINT#Lvar,lvar,Variable costs of production per unit land area,2,0,,csv,econ_lvar,
economic-v7_regional-data,https://w3id.org/wings/export/MINT#RegionalData,regional-data,"Master dataset for all crops, years, and regions",1,0,,csv,econ_land_area_obs;econ_obs_crop_price;econ_obs_crop_yield,
economicGambella-v6.1_calib_land_use,https://w3id.org/wings/export/MINT#EconomicCalibration,calibration-output,Economic calibration output,2,0,,txt,econ_obs_land_area;econ_region;econ_sim_nuse;econ_sim_production;econ_obs_production;econ_sim_land_area;econ_year;econ_observed_nuse;econ_crop,
economicGambella-v6.1_cycles_data,https://w3id.org/wings/export/MINT#economic-cycles-data,cycles-data,File with inputs used to configure the Cycles model (e.g. fertilizer),1,0,,csv,econ_ybarN,
