https://w3id.org/okn/o/sdm#ModelConfigurationSetup,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,https://w3id.org/okn/o/sd#description,https://w3id.org/okn/o/sd#status,https://w3id.org/okn/o/sd#adjustableParameter,https://w3id.org/okn/o/sd#author,https://w3id.org/okn/o/sd#hasComponentLocation,https://w3id.org/okn/o/sd#hasBuildFile,https://w3id.org/okn/o/sd#hasImplementationScriptLocation,https://w3id.org/okn/o/sd#hasInput,https://w3id.org/okn/o/sd#hasOutput,https://w3id.org/okn/o/sd#hasParameter,https://w3id.org/okn/o/sd#hasSoftwareImage,https://w3id.org/okn/o/sd#hasSourceCode,https://w3id.org/okn/o/sd#hasUsageNotes,https://w3id.org/okn/o/sd#keywords,https://w3id.org/okn/o/sd#usefulForCalculatingIndex,https://w3id.org/okn/o/sdm#hasCausalDiagram,https://w3id.org/okn/o/sdm#hasGrid,https://w3id.org/okn/o/sdm#hasModelCategory,https://w3id.org/okn/o/sdm#hasOutputTimeInterval,https://w3id.org/okn/o/sdm#hasProcess,https://w3id.org/okn/o/sdm#hasRegion,https://w3id.org/okn/o/sdm#parameterAssignmentMethod,https://w3id.org/okn/o/sd#contributor,https://w3id.org/okn/o/sd#hasAssumption,https://w3id.org/okn/o/sdm#calibrationTargetVariable,https://w3id.org/okn/o/sd#shortDescription,https://w3id.org/okn/o/sd#website
hand_v1_simple_noregion,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v1). The input DEM can be customized,Simple configuration of the HAND model for creating flood estimates in any region provided. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/HAND-2.0.0.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/src/run,hand_v1_simple_noregion_input_dem,hand_v1_simple_noregion_distance_downhand_v1_simple_noregion_distance_down_image,hand_v1_simple_noregion_threshold,mintproject/hand:v2,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,,Expert-configured,,,,,
hand_v1_simple_shebelle,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v1) for the Shebelle basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Shebelle region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/HAND-2.0.0.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/src/run,hand_v1_simple_shebelle_input_dem,hand_v1_simple_shebelle_distance_down;hand_v1_simple_shebelle_distance_down_image,hand_v1_simple_shebelle_threshold,mintproject/hand:v2,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Shebelle,Expert-configured,,,,,
hand_v1_simple_travis,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v1) for the Travis region in Texas,Simple configuration of the HAND model for creating flood estimates of the Travis region in Texas. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/HAND-2.0.0.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/HAND-2.0.0/src/run,hand_v1_simple_texas_input_dem,hand_v1_simple_texas_distance_down;hand_v1_simple_texas_distance_down_image,hand_v1_simple_texas_threshold,mintproject/hand:v2,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Travis,Expert-configured,,,,,
hand_v2_awash,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Awash basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Awash region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_awash_input_dem,hand_v2_awash_geojson;hand_v2_awash_shape;hand_v2_awash_distance_down,hand_v2_awash_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Awash,Expert-configured,,,,,
hand_v2_baro,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Baro basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Baro region in Ethiopia The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_baro_input_dem,hand_v2_baro_geojson;hand_v2_baro_shape;hand_v2_baro_distance_down,hand_v2_baro_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Baro,Expert-configured,,,,,
hand_v2_bashilo,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Bashilo basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Bashilo region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_bashilo_input_dem,hand_v2_bashilo_distance_down;hand_v2_bashilo_geojson;hand_v2_bashilo_shape,hand_v2_bashilo_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Bashilo,Expert-configured,,,,,
hand_v2_beko-tippi,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Beko-Tippi basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Beko-Tippi region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_beko-tippi_input_dem,hand_v2_beko-tippi_geojson;hand_v2_beko-tippi_distance_down;hand_v2_beko-tippi_shape,hand_v2_beko-tippi_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Beko-Tippi,Expert-configured,,,,,
hand_v2_ganale,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Ganale basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Ganale region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_ganale_input_dem,hand_v2_ganale_shape;hand_v2_ganale_distance_down;hand_v2_ganale_geojson,hand_v2_ganale_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Ganale,Expert-configured,,,,,
hand_v2_guder,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Guder basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Guder region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_guder_input_dem,hand_v2_guder_geojson;hand_v2_guder_shape;hand_v2_guder_distance_down,hand_v2_guder_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Guder,Expert-configured,,,,,
hand_v2_jamma,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Jamma basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Jamma region in Ethiopia The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_jamma_input_dem,hand_v2_jamma_geojson;hand_v2_jamma_shape;hand_v2_jamma_distance_down,hand_v2_jamma_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Jamma,Expert-configured,,,,,
hand_v2_muger,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Muger basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Muger region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_muger_input_dem,hand_v2_muger_geojson;hand_v2_muger_distance_down;hand_v2_muger_shape,hand_v2_muger_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Muger,Expert-configured,,,,,
hand_v2_noregion,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2). The input DEM can be customized,Simple configuration of the HAND model for creating flood estimates in any region provided. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_noregion_input_dem,hand_v2_noregion_distance_down;hand_v2_noregion_shape;hand_v2_noregion_geojson,hand_v2_noregion_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,,Expert-configured,,,,,
hand_v2_shebelle,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Shebelle basin in Ethiopia,Simple configuration of the HAND model for creating flood estimates of the Shebelle region in Ethiopia. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_shebelle_input_dem,hand_v2_shebelle_shape;hand_v2_shebelle_geojson;hand_v2_shebelle_distance_down,hand_v2_shebelle_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Shebelle,Expert-configured,,,,,
hand_v2_travis,https://w3id.org/okn/o/sd#ConfigurationSetup;https://w3id.org/okn/o/sdm#EmpiricalModel,HAND model-simple configuration setup (v2) for the Travis region in Texas,Simple configuration of the HAND model for creating flood estimates of the Travis region in Texas. The output is an image with the distance down representing the flooding impact.,non-editable,,,https://github.com/mintproject/HAND-TauDEM/raw/v2.1.0/hand_v2_mint_component.zip,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.5/Dockerfile,https://raw.githubusercontent.com/mintproject/HAND-TauDEM/v2.1.0/hand_v2_mint_component/src/run,hand_v2_travis_input_dem,hand_v2_travis_geojson;hand_v2_travis_distance_down;hand_v2_travis_shape,hand_v2_travis_threshold,mintproject/hand:v2.1.0,,,relative height;flow path;drainage network;gravitational potential;normalization of topography,flooding_contour,,,Hydrology,,hand_distance_down,Travis,Expert-configured,,,,,
modflow_2005_BartonSprings_advanced,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,"MODFLOW 2005 model setup calibrated for the Barton Springs region. Recharge can be customized (the rest of inputs are average conditions, pre-selected)",Configuration of MODFLOW 2005 for the Barton Springs region allowing selection of the recharge file,non-editable,,garijo_daniel,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/MODFLOW2005.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/src/run,modflow_2005_BartonSprings_advanced_Dis;modflow_2005_BartonSprings_advanced_Sip;modflow_2005_BartonSprings_advanced_Bas;modflow_2005_BartonSprings_advanced_Oc;modflow_2005_BartonSprings_advanced_Bcf;modflow_2005_BartonSprings_advanced_Well;modflow_2005_BartonSprings_advanced_Rech;modflow_2005_BartonSprings_advanced_Drn;modflow_2005_BartonSprings_advanced_Hfb,modflow_2005_BartonSprings_advanced_list;modflow_2005_BartonSprings_advanced_ddown;modflow_2005_BartonSprings_advanced_heads;modflow_2005_BartonSprings_advanced_cbb,,mintproject/modflow-2005:latest,,,groundwater modeling; steady and nonsteady flow; areal recharge; evapotranspiration; flow to drains; flow through river beds,water_table_level_height;total_water_storage,,modflow_grid_general,Hydrology,modflow_general_TI,modflow_gwf,Barton_Springs,Calibration,,,,,
modflow_2005_BartonSprings_avg,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,MODFLOW 2005 model setup calibrated for the Barton Springs region. Files for average conditions have been pre-selected,"The Barton Springs groundwater model completed in 2001 by Scanlon with others was constructed to match water levels and spring flow from a period of wetter than normal rainfall conditions. An assessment of the model post completion revealed that it overestimates spring flow and underpredicts water-level elevations generally, but it does capture general aquifer behaviors and response.",non-editable,,garijo_daniel,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/MODFLOW2005.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/src/run,modflow_2005_BartonSprings_avg_Drn;modflow_2005_BartonSprings_avg_Dis;modflow_2005_BartonSprings_avg_Sip;modflow_2005_BartonSprings_avg_Bas;modflow_2005_BartonSprings_avg_Oc;modflow_2005_BartonSprings_avg_Hfb;modflow_2005_BartonSprings_avg_Rech;modflow_2005_BartonSprings_avg_Bcf;modflow_2005_BartonSprings_avg_Well,modflow_2005_BartonSprings_avg_ddown;modflow_2005_BartonSprings_avg_cbb;modflow_2005_BartonSprings_avg_heads;modflow_2005_BartonSprings_avg_list,,mintproject/modflow-2005:latest,,,groundwater modeling; steady and nonsteady flow; areal recharge; evapotranspiration; flow to drains; flow through river beds,water_table_level_height;total_water_storage,,modflow_grid_general,Hydrology,modflow_general_TI,modflow_gwf,Barton_Springs,Calibration,,,,,
modflow_2005_BartonSprings_drought,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,MODFLOW 2005 model setup calibrated for the Barton Springs region on a drought season (files pre-selected),"In 2011 the Texas Water Development Board (TWDB) completed the recalibration of The Barton Springs segment of the Edwards (Balcones Fault Zone) Aquifer Groundwater Availability Model; following a request by Groundwater Management Area 10 to evaluate pumping that would result in specified spring flows. Measurements were taken at Barton Springs of 11, 9, 7, 5, 3 cubic-feet per second under drought-of-record conditions.",non-editable,,garijo_daniel,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/MODFLOW2005.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/MODFLOW2005/src/run,modflow_2005_BartonSprings_drought_Dis;modflow_2005_BartonSprings_drought_Sip;modflow_2005_BartonSprings_drought_Bas;modflow_2005_BartonSprings_drought_Oc;modflow_2005_BartonSprings_drought_Hfb;modflow_2005_BartonSprings_drought_Rech;modflow_2005_BartonSprings_drought_Bcf;modflow_2005_BartonSprings_drought_Well;modflow_2005_BartonSprings_drought_Drn,modflow_2005_BartonSprings_drought_heads;modflow_2005_BartonSprings_drought_ddown;modflow_2005_BartonSprings_drought_list;modflow_2005_BartonSprings_drought_cbb,,mintproject/modflow-2005:latest,,,groundwater modeling; steady and nonsteady flow; areal recharge; evapotranspiration; flow to drains; flow through river beds,water_table_level_height;total_water_storage,,modflow_grid_general,Hydrology,modflow_general_TI,modflow_gwf,Barton_Springs,Calibration,,,,,
pihm-v4-southSudan,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,[Deprecated] PIHM++ v4 configuration setup calibrated for South Sudan (Pongo Region) with aggregated outputs,PIHM ++ configuration calibrated for South Sudan (Pongo Region) (v4),non-editable,,,,,,pihm_v4_waterbed-delineation-prj_fixed;pihm_v4_soil_fixed;pihm_v4_waterbed-delineation-dbf_fixed;pihm_v4_waterbed-delineation-shx_fixed;pihm_v4_stream-delineation-shx_fixed;pihm_v4_landuse_fixed;pihm_v4_stream-delineation-prj_fixed;pihm_v4_elevation_fixed;pihm_v4_stream-delineation-dbf_fixed;pihm_v4_stream-delineation-shp_fixed;pihm_v4_waterbed-delineation-shp_fixed;pihm_v4_weather_fixed,pihm_v4_targz,pihm_start-date_fixed;pihm_end-date_fixed;pihm_region-name_fixed;pihm_adjustment_temp_fixed;pihm_adjustment_precip_fixed,mintproject/pihm:v4,source_pihm_config_v4,,channel routing; surface overland flow; subsurface flow; interception; snow melt; evapotranspiration; semi-discrete approach,stream_duration_index,,pihm_grid_SS,Hydrology,pihm_cfg_TI_SS,pihm_infiltration_process;pihm_evaporation_process;pihm_runoff_process;pihm_precipitation_process;pihm_solarradiation_process;pihm_transpiration_process,Pongo_Basin_SS,Expert-configured,,,pihm_streamflow_ph,,
pihm-v4-southSudan-weather,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,[Deprecated] PIHM++ v4 configuration setup calibrated for South Sudan (Pongo Region) with aggregated outputs and customizable weather,PIHM ++ configuration calibrated for South Sudan (Pongo Region) (v4) with customizable weather and adjustment parameters,non-editable,pihm_adjustment_precip;pihm_adjustment_temp,,,,,pihm_v4_waterbed-delineation-prj_fixed;pihm_v4_soil_fixed;pihm_v4_waterbed-delineation-dbf_fixed;pihm_v4_waterbed-delineation-shx_fixed;pihm_v4_stream-delineation-shx_fixed;pihm_v4_landuse_fixed;pihm_v4_stream-delineation-prj_fixed;pihm_v4_elevation_fixed;pihm_v4_weather;pihm_v4_stream-delineation-dbf_fixed;pihm_v4_stream-delineation-shp_fixed;pihm_v4_waterbed-delineation-shp_fixed,pihm_v4_targz,pihm_start-date_fixed;pihm_adjustment_precip;pihm_adjustment_temp;pihm_end-date_fixed;pihm_region-name_fixed,mintproject/pihm:v4,source_pihm_config_v4,,channel routing; surface overland flow; subsurface flow; interception; snow melt; evapotranspiration; semi-discrete approach,stream_duration_index,,pihm_grid_SS,Hydrology,pihm_cfg_TI_SS,pihm_infiltration_process;pihm_evaporation_process;pihm_runoff_process;pihm_precipitation_process;pihm_solarradiation_process;pihm_transpiration_process,Pongo_Basin_SS,Expert-configured,,,pihm_streamflow_ph,,
pihm-v4.1.0-baro,https://w3id.org/okn/o/sdm#Theory-GuidedModel;https://w3id.org/okn/o/sd#ConfigurationSetup,PIHM++ v4 configuration setup for the Baro region in Ethiopia with 1 year of GLDAS data (2017),PIHM ++ configuration prepared for Ethiopia (Baro Region) with 1 year of GLDAS data (2017).,non-editable,pihm-v4.1.0-baro_TS_PRCP;pihm-v4.1.0-baro_ET_ETP;pihm-v4.1.0-baro_TS_SFCTMP,garijo_daniel;mayani_rajiv,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/pihm-4.1.0/pihm-4.1.0.zip,,https://github.com/mintproject/MINT-WorkflowDomain/raw/master/WINGSWorkflowComponents/pihm-4.1.0/src/run,pihm-v4.1.0-baro_pihm-input,pihm-v4.1.0-baro_pihm-output,pihm-v4.1.0-baro_SOIL_DINF;pihm-v4.1.0-baro_LC_DROOT;pihm-v4.1.0-baro_end-date;pihm-v4.1.0-baro_TS_PRCP;pihm-v4.1.0-baro_RIV_DPTH;pihm-v4.1.0-baro_IC_GW;pihm-v4.1.0-baro_ET_ETP;pihm-v4.1.0-baro_RIV_BSLOPE;pihm-v4.1.0-baro_SOIL_BETA;pihm-v4.1.0-baro_TS_SFCTMP;pihm-v4.1.0-baro_RIV_KH;pihm-v4.1.0-baro_GEOL_MACVF;pihm-v4.1.0-baro_SOIL_KINF;pihm-v4.1.0-baro_LC_ROUGH;pihm-v4.1.0-baro_RIV_ROUGH;pihm-v4.1.0-baro_ET_SOIL;pihm-v4.1.0-baro_ET_IC;pihm-v4.1.0-baro_GEOL_KSATH;pihm-v4.1.0-baro_IC_RIV;pihm-v4.1.0-baro_SOIL_KMACSATV;pihm-v4.1.0-baro_AQ_DEPTH;pihm-v4.1.0-baro_GEOL_KMACSATH;pihm-v4.1.0-baro_GEOL_THETAR;pihm-v4.1.0-baro_LC_ALBEDO;pihm-v4.1.0-baro_SOIL_MACHF;pihm-v4.1.0-baro_RIV_SINU;pihm-v4.1.0-baro_GEOL_DMAC;pihm-v4.1.0-baro_RIV_WDTH;pihm-v4.1.0-baro_ET_TR;pihm-v4.1.0-baro_RIV_CWR;pihm-v4.1.0-baro_SOIL_ALPHA;pihm-v4.1.0-baro_GEOL_THETAS;pihm-v4.1.0-baro_LC_IMPAF;pihm-v4.1.0-baro_LC_ISMAX;pihm-v4.1.0-baro_GEOL_KSATV;pihm-v4.1.0-baro_TS_LAI;pihm-v4.1.0-baro_start-date;pihm-v4.1.0-baro_LC_SOILDGD;pihm-v4.1.0-baro_LC_VEGFRAC;pihm-v4.1.0-baro_RIV_BEDTHICK;pihm-v4.1.0-baro_region-name,mintproject/pihm:v4,source_pihm_config_v4.1.0,"There are 2 kinds of expert perturbation for parameters. The first is multiplicative to the parameter field as a fraction, for variables like precipitation (e.g., 0.9 <1< 1.1).  The second is additive to the field -2<0<+2. The additive case is for variables like temperature (e.g., 2 degrees greater or 2 degrees less). Note: Due to the size of data, this setup may be slow to run.",channel routing; surface overland flow; subsurface flow; interception; snow melt; evapotranspiration; semi-discrete approach,stream_duration_index,,pihm_grid_Ethiopia,Hydrology,pihm_cfg_TI_SS,pihm_infiltration_process;pihm_evaporation_process;pihm_runoff_process;pihm_precipitation_process;pihm_solarradiation_process;pihm_transpiration_process,Baro,Expert-configured,,,,,
